Group,Impulse,Response,Step,Value
UMIC,goal13,goal16,0,0.10071250517452632
UMIC,goal13,goal16,1,-0.03001187882682462
UMIC,goal13,goal16,2,-0.025202032520834236
UMIC,goal13,goal16,3,-0.003269041107323791
UMIC,goal13,goal16,4,-0.0013481877771094296
UMIC,goal13,goal16,5,-7.301349945635091e-05
UMIC,goal13,goal16,6,-5.9188506687681846e-05
UMIC,goal13,goal16,7,-3.770277319972073e-06
UMIC,goal13,goal16,8,7.901691718692936e-07
UMIC,goal13,goal16,9,-1.1702874394885905e-06
UMIC,goal13,goal16,10,3.6680776266771546e-07
UMIC,goal16,goal16,0,1.0318323527520148
UMIC,goal16,goal16,1,0.10634880502742756
UMIC,goal16,goal16,2,0.014607803340173359
UMIC,goal16,goal16,3,0.010829488516827381
UMIC,goal16,goal16,4,-0.0022066794780819334
UMIC,goal16,goal16,5,0.0013727436900343726
UMIC,goal16,goal16,6,-0.00011834101228248307
UMIC,goal16,goal16,7,2.0404849361336458e-05
UMIC,goal16,goal16,8,2.0231764355570946e-05
UMIC,goal16,goal16,9,-9.839243438188424e-06
UMIC,goal16,goal16,10,3.572677689123552e-06
